grade,semester,unit,word,phonetic,pos,meaning,difficulty,tags
6,下,Recycle,roof,/ruːf/,n.,屋顶,5,家庭
6,下,Recycle,ceiling,/ˈsiːlɪŋ/,n.,天花板,5,家庭
6,下,Recycle,stairs,/steəz/,n.,楼梯,5,家庭
6,下,Recycle,elevator,/ˈelɪveɪtə(r)/,n.,电梯,5,家庭
6,下,Recycle,balcony,/ˈbælkəni/,n.,阳台,5,家庭
6,下,Recycle,basement,/ˈbeɪsmənt/,n.,地下室,5,家庭
6,下,Recycle,garage,/ˈɡærɑːʒ/,n.,车库,5,家庭
6,下,Recycle,attic,/ˈætɪk/,n.,阁楼,5,家庭
6,下,Recycle,carpet,/ˈkɑːpɪt/,n.,地毯,5,家具
6,下,Recycle,curtain,/ˈkɜːtn/,n.,窗帘,5,家具
6,下,Recycle,cushion,/ˈkʊʃn/,n.,靠垫,5,家具
6,下,Recycle,pillow,/ˈpɪləʊ/,n.,枕头,5,家具
6,下,Recycle,blanket,/ˈblæŋkɪt/,n.,毯子,5,家具
6,下,Recycle,towel,/ˈtaʊəl/,n.,毛巾,5,家具
6,下,Recycle,mirror,/ˈmɪrə(r)/,n.,镜子,5,家具
6,下,Recycle,lamp,/læmp/,n.,台灯,5,家具
6,下,Recycle,candle,/ˈkændl/,n.,蜡烛,5,家具
6,下,Recycle,vase,/vɑːz/,n.,花瓶,5,家具
6,下,Recycle,cupboard,/ˈkʌbəd/,n.,橱柜,5,家具
6,下,Recycle,wardrobe,/ˈwɔːdrəʊb/,n.,衣柜,5,家具
6,下,Recycle,drawer,/drɔː(r)/,n.,抽屉,5,家具
6,下,Recycle,shelf,/ʃelf/,n.,架子,5,家具
6,下,Recycle,armchair,/ˈɑːmtʃeə(r)/,n.,扶手椅,5,家具
6,下,Recycle,stool,/stuːl/,n.,凳子,5,家具
6,下,Recycle,bench,/bentʃ/,n.,长凳,5,家具
6,下,Recycle,furniture,/ˈfɜːnɪtʃə(r)/,n.,家具,5,家具
6,下,Recycle,appliance,/əˈplaɪəns/,n.,电器,5,家具
6,下,Recycle,oven,/ˈʌvn/,n.,烤箱,5,家具
6,下,Recycle,microwave,/ˈmaɪkrəweɪv/,n.,微波炉,5,家具
6,下,Recycle,kettle,/ˈketl/,n.,水壶,5,家具
6,下,Recycle,vacuum,/ˈvækjuːm/,n.,吸尘器,5,家具
6,下,Recycle,iron,/ˈaɪən/,n.,熨斗,5,家具
6,下,Recycle,heater,/ˈhiːtə(r)/,n.,加热器,5,家具
6,下,Recycle,plug,/plʌɡ/,n.,插头,5,家具
6,下,Recycle,socket,/ˈsɒkɪt/,n.,插座,5,家具
6,下,Recycle,switch,/swɪtʃ/,n.,开关,5,家具
6,下,Recycle,bulb,/bʌlb/,n.,灯泡,5,家具
6,下,Recycle,torch,/tɔːtʃ/,n.,手电筒,5,物品
6,下,Recycle,wallet,/ˈwɒlɪt/,n.,钱包,5,物品
6,下,Recycle,purse,/pɜːs/,n.,女式钱包,5,物品
6,下,Recycle,handbag,/ˈhændbæɡ/,n.,手提包,5,物品
6,下,Recycle,backpack,/ˈbækpæk/,n.,背包,5,物品
6,下,Recycle,suitcase,/ˈsuːtkeɪs/,n.,手提箱,5,物品
6,下,Recycle,briefcase,/ˈbriːfkeɪs/,n.,公文包,5,物品
6,下,Recycle,pocket,/ˈpɒkɪt/,n.,口袋,5,衣物
6,下,Recycle,button,/ˈbʌtn/,n.,纽扣,5,衣物
6,下,Recycle,zipper,/ˈzɪpə(r)/,n.,拉链,5,衣物
6,下,Recycle,belt,/belt/,n.,腰带,5,衣物
6,下,Recycle,tie,/taɪ/,n.,领带,5,衣物
6,下,Recycle,necklace,/ˈnekləs/,n.,项链,5,衣物
6,下,Recycle,bracelet,/ˈbreɪslət/,n.,手镯,5,衣物
6,下,Recycle,ring,/rɪŋ/,n.,戒指,5,衣物
6,下,Recycle,earring,/ˈɪərɪŋ/,n.,耳环,5,衣物
6,下,Recycle,boots,/buːts/,n.,靴子,5,衣物
6,下,Recycle,sandals,/ˈsændlz/,n.,凉鞋,5,衣物
6,下,Recycle,slippers,/ˈslɪpəz/,n.,拖鞋,5,衣物
6,下,Recycle,sneakers,/ˈsniːkəz/,n.,运动鞋,5,衣物
6,下,Recycle,uniform,/ˈjuːnɪfɔːm/,n.,制服,5,衣物
6,下,Recycle,costume,/ˈkɒstjuːm/,n.,服装,5,衣物
6,下,Recycle,suit,/suːt/,n.,西装,5,衣物
6,下,Recycle,coat,/kəʊt/,n.,外套,5,衣物
6,下,Recycle,overcoat,/ˈəʊvəkəʊt/,n.,大衣,5,衣物
6,下,Recycle,raincoat,/ˈreɪnkəʊt/,n.,雨衣,5,衣物
6,下,Recycle,vest,/vest/,n.,背心,5,衣物
6,下,Recycle,blouse,/blaʊz/,n.,女衬衫,5,衣物
6,下,Recycle,hoodie,/ˈhʊdi/,n.,连帽衫,5,衣物
6,下,Recycle,pajamas,/pəˈdʒɑːməz/,n.,睡衣,5,衣物
6,下,Recycle,cotton,/ˈkɒtn/,n.,棉,5,衣物
6,下,Recycle,wool,/wʊl/,n.,羊毛,5,衣物
6,下,Recycle,silk,/sɪlk/,n.,丝绸,5,衣物
6,下,Recycle,leather,/ˈleðə(r)/,n.,皮革,5,衣物
6,下,Recycle,denim,/ˈdenɪm/,n.,牛仔布,5,衣物
6,下,Recycle,fabric,/ˈfæbrɪk/,n.,织物,5,衣物
6,下,Recycle,material,/məˈtɪəriəl/,n.,材料,5,常用词
6,下,Recycle,pattern,/ˈpætn/,n.,图案,5,常用词
6,下,Recycle,stripe,/straɪp/,n.,条纹,5,常用词
6,下,Recycle,elegant,/ˈelɪɡənt/,adj.,优雅的,5,形容词
6,下,Recycle,stylish,/ˈstaɪlɪʃ/,adj.,时髦的,5,形容词
6,下,Recycle,fashionable,/ˈfæʃnəbl/,adj.,时尚的,5,形容词
6,下,Recycle,casual,/ˈkæʒuəl/,adj.,休闲的,5,形容词
6,下,Recycle,formal,/ˈfɔːml/,adj.,正式的,5,形容词
6,下,Recycle,comfortable,/ˈkʌmftəbl/,adj.,舒适的,5,形容词
6,下,Recycle,cozy,/ˈkəʊzi/,adj.,舒适的,5,形容词
6,下,Recycle,soft,/sɒft/,adj.,柔软的,5,形容词
6,下,Recycle,smooth,/smuːð/,adj.,光滑的,5,形容词
6,下,Recycle,rough,/rʌf/,adj.,粗糙的,5,形容词
6,下,Recycle,sharp,/ʃɑːp/,adj.,锋利的,5,形容词
6,下,Recycle,blunt,/blʌnt/,adj.,钝的,5,形容词
6,下,Recycle,flat,/flæt/,adj.,平的,5,形容词
6,下,Recycle,round,/raʊnd/,adj.,圆的,5,形容词
6,下,Recycle,square,/skweə(r)/,adj.,方形的,5,形容词
6,下,Recycle,triangular,/traɪˈæŋɡjələ(r)/,adj.,三角形的,5,形容词
6,下,Recycle,rectangular,/rekˈtæŋɡjələ(r)/,adj.,长方形的,5,形容词
6,下,Recycle,circular,/ˈsɜːkjələ(r)/,adj.,圆形的,5,形容词
6,下,Recycle,oval,/ˈəʊvl/,adj.,椭圆的,5,形容词
6,下,Recycle,curved,/kɜːvd/,adj.,弯曲的,5,形容词
6,下,Recycle,vertical,/ˈvɜːtɪkl/,adj.,垂直的,5,形容词
6,下,Recycle,horizontal,/ˌhɒrɪˈzɒntl/,adj.,水平的,5,形容词
6,下,Recycle,parallel,/ˈpærəlel/,adj.,平行的,5,形容词
6,下,Recycle,symmetrical,/sɪˈmetrɪkl/,adj.,对称的,5,形容词
6,下,Recycle,regular,/ˈreɡjələ(r)/,adj.,规则的,5,形容词
6,下,Recycle,irregular,/ɪˈreɡjələ(r)/,adj.,不规则的,5,形容词
6,下,Recycle,strange,/streɪndʒ/,adj.,奇怪的,5,形容词
6,下,Recycle,unusual,/ʌnˈjuːʒuəl/,adj.,不寻常的,5,形容词
6,下,Recycle,ordinary,/ˈɔːdnri/,adj.,平凡的,5,形容词
6,下,Recycle,unique,/juˈniːk/,adj.,独特的,5,形容词
6,下,Recycle,rare,/reə(r)/,adj.,稀有的,5,形容词
6,下,Recycle,precious,/ˈpreʃəs/,adj.,珍贵的,5,形容词
6,下,Recycle,valuable,/ˈvæljuəbl/,adj.,有价值的,5,形容词
6,下,Recycle,worthless,/ˈwɜːθləs/,adj.,无价值的,5,形容词
6,下,Recycle,useful,/ˈjuːsfl/,adj.,有用的,5,形容词
6,下,Recycle,useless,/ˈjuːsləs/,adj.,无用的,5,形容词
6,下,Recycle,practical,/ˈpræktɪkl/,adj.,实用的,5,形容词
6,下,Recycle,convenient,/kənˈviːniənt/,adj.,方便的,5,形容词
6,下,Recycle,available,/əˈveɪləbl/,adj.,可用的,5,形容词
6,下,Recycle,accessible,/əkˈsesəbl/,adj.,可进入的,5,形容词
6,下,Recycle,necessary,/ˈnesəsəri/,adj.,必要的,5,形容词
6,下,Recycle,essential,/ɪˈsenʃl/,adj.,必不可少的,5,形容词
6,下,Recycle,possible,/ˈpɒsəbl/,adj.,可能的,5,形容词
6,下,Recycle,impossible,/ɪmˈpɒsəbl/,adj.,不可能的,5,形容词
6,下,Recycle,probable,/ˈprɒbəbl/,adj.,很可能的,5,形容词
6,下,Recycle,likely,/ˈlaɪkli/,adj.,可能的,5,形容词
6,下,Recycle,uncertain,/ʌnˈsɜːtn/,adj.,不确定的,5,形容词
6,下,Recycle,sure,/ʃʊə(r)/,adj.,确信的,5,形容词
6,下,Recycle,certain,/ˈsɜːtn/,adj.,确定的,5,形容词
6,下,Recycle,obvious,/ˈɒbviəs/,adj.,明显的,5,形容词
6,下,Recycle,evident,/ˈevɪdənt/,adj.,明显的,5,形容词
6,下,Recycle,apparent,/əˈpærənt/,adj.,显然的,5,形容词
6,下,Recycle,visible,/ˈvɪzəbl/,adj.,可见的,5,形容词
6,下,Recycle,invisible,/ɪnˈvɪzəbl/,adj.,看不见的,5,形容词
6,下,Recycle,transparent,/trænsˈpærənt/,adj.,透明的,5,形容词
6,下,Recycle,bright,/braɪt/,adj.,明亮的,5,形容词
6,下,Recycle,dark,/dɑːk/,adj.,黑暗的,5,形容词
6,下,Recycle,dim,/dɪm/,adj.,昏暗的,5,形容词
6,下,Recycle,shiny,/ˈʃaɪni/,adj.,闪亮的,5,形容词
6,下,Recycle,dull,/dʌl/,adj.,暗淡的,5,形容词
6,下,Recycle,pale,/peɪl/,adj.,苍白的,5,形容词
6,下,Recycle,deep,/diːp/,adj.,深的,5,形容词
6,下,Recycle,shallow,/ˈʃæləʊ/,adj.,浅的,5,形容词
6,下,Recycle,wide,/waɪd/,adj.,宽的,5,形容词
6,下,Recycle,narrow,/ˈnærəʊ/,adj.,窄的,5,形容词
6,下,Recycle,thick,/θɪk/,adj.,厚的,5,形容词
6,下,Recycle,empty,/ˈempti/,adj.,空的,5,形容词
6,下,Recycle,full,/fʊl/,adj.,满的,5,形容词
6,下,Recycle,heavy,/ˈhevi/,adj.,重的,5,形容词
6,下,Recycle,firm,/fɜːm/,adj.,坚固的,5,形容词
6,下,Recycle,loose,/luːs/,adj.,松的,5,形容词
6,下,Recycle,tight,/taɪt/,adj.,紧的,5,形容词
6,下,Recycle,gentle,/ˈdʒentl/,adj.,温柔的,5,形容词
6,下,Recycle,rude,/ruːd/,adj.,粗鲁的,5,形容词
6,下,Recycle,brave,/breɪv/,adj.,勇敢的,5,形容词
6,下,Recycle,cowardly,/ˈkaʊədli/,adj.,胆小的,5,形容词
6,下,Recycle,confident,/ˈkɒnfɪdənt/,adj.,自信的,5,形容词
6,下,Recycle,modest,/ˈmɒdɪst/,adj.,谦虚的,5,形容词
6,下,Recycle,humble,/ˈhʌmbl/,adj.,谦逊的,5,形容词
6,下,Recycle,honest,/ˈɒnɪst/,adj.,诚实的,5,形容词
6,下,Recycle,dishonest,/dɪsˈɒnɪst/,adj.,不诚实的,5,形容词
6,下,Recycle,loyal,/ˈlɔɪəl/,adj.,忠诚的,5,形容词
6,下,Recycle,faithful,/ˈfeɪθfl/,adj.,忠实的,5,形容词
6,下,Recycle,generous,/ˈdʒenərəs/,adj.,慷慨的,5,形容词
6,下,Recycle,selfish,/ˈselfɪʃ/,adj.,自私的,5,形容词
6,下,Recycle,patient,/ˈpeɪʃnt/,adj.,耐心的,5,形容词
6,下,Recycle,impatient,/ɪmˈpeɪʃnt/,adj.,不耐烦的,5,形容词
6,下,Recycle,careless,/ˈkeələs/,adj.,粗心的,5,形容词
6,下,Recycle,responsible,/rɪˈspɒnsəbl/,adj.,负责任的,5,形容词
6,下,Recycle,reliable,/rɪˈlaɪəbl/,adj.,可靠的,5,形容词
6,下,Recycle,trustworthy,/ˈtrʌstwɜːði/,adj.,值得信赖的,5,形容词
6,下,Recycle,sensible,/ˈsensəbl/,adj.,明智的,5,形容词
6,下,Recycle,wise,/waɪz/,adj.,聪明的,5,形容词
6,下,Recycle,stupid,/ˈstjuːpɪd/,adj.,愚蠢的,5,形容词
6,下,Recycle,silly,/ˈsɪli/,adj.,傻的,5,形容词
6,下,Recycle,brilliant,/ˈbrɪliənt/,adj.,杰出的,5,形容词
6,下,Recycle,imaginative,/ɪˈmædʒɪnətɪv/,adj.,富有想象力的,5,形容词
6,下,Recycle,original,/əˈrɪdʒənl/,adj.,原创的,5,形容词
6,下,Recycle,curious,/ˈkjʊəriəs/,adj.,好奇的,5,形容词
6,下,Recycle,eager,/ˈiːɡə(r)/,adj.,渴望的,5,形容词
6,下,Recycle,keen,/kiːn/,adj.,热衷的,5,形容词
6,下,Recycle,enthusiastic,/ɪnˌθjuːziˈæstɪk/,adj.,热情的,5,形容词
6,下,Recycle,passionate,/ˈpæʃənət/,adj.,充满激情的,5,形容词
6,下,Recycle,indifferent,/ɪnˈdɪfrənt/,adj.,漠不关心的,5,形容词
6,下,Recycle,boring,/ˈbɔːrɪŋ/,adj.,无聊的,5,形容词
6,下,Recycle,exciting,/ɪkˈsaɪtɪŋ/,adj.,令人兴奋的,5,形容词
6,下,Recycle,amazing,/əˈmeɪzɪŋ/,adj.,令人惊奇的,5,形容词
6,下,Recycle,astonishing,/əˈstɒnɪʃɪŋ/,adj.,令人惊讶的,5,形容词
6,下,Recycle,frightening,/ˈfraɪtnɪŋ/,adj.,令人害怕的,5,形容词
6,下,Recycle,terrifying,/ˈterɪfaɪɪŋ/,adj.,可怕的,5,形容词
6,下,Recycle,horrible,/ˈhɒrəbl/,adj.,可怕的,5,形容词
6,下,Recycle,awful,/ˈɔːfl/,adj.,糟糕的,5,形容词
6,下,Recycle,terrible,/ˈterəbl/,adj.,可怕的,5,形容词
6,下,Recycle,fantastic,/fænˈtæstɪk/,adj.,极好的,5,形容词
6,下,Recycle,excellent,/ˈeksələnt/,adj.,优秀的,5,形容词
6,下,Recycle,outstanding,/aʊtˈstændɪŋ/,adj.,杰出的,5,形容词
6,下,Recycle,superb,/suːˈpɜːb/,adj.,极好的,5,形容词
6,下,Recycle,perfect,/ˈpɜːfɪkt/,adj.,完美的,5,形容词
6,下,Recycle,ideal,/aɪˈdiːəl/,adj.,理想的,5,形容词
6,下,Recycle,average,/ˈævərɪdʒ/,adj.,平均的,5,形容词
6,下,Recycle,standard,/ˈstændəd/,adj.,标准的,5,形容词
6,下,Recycle,proper,/ˈprɒpə(r)/,adj.,适当的,5,形容词
6,下,Recycle,suitable,/ˈsuːtəbl/,adj.,合适的,5,形容词
6,下,Recycle,appropriate,/əˈprəʊpriət/,adj.,恰当的,5,形容词
6,下,Recycle,accurate,/ˈækjərət/,adj.,精确的,5,形容词
6,下,Recycle,exact,/ɪɡˈzækt/,adj.,确切的,5,形容词
6,下,Recycle,precise,/prɪˈsaɪs/,adj.,精确的,5,形容词
6,下,Recycle,mistaken,/mɪˈsteɪkən/,adj.,错误的,5,形容词
6,下,Recycle,false,/fɔːls/,adj.,错误的,5,形容词
6,下,Recycle,genuine,/ˈdʒenjuɪn/,adj.,真正的,5,形容词
6,下,Recycle,authentic,/ɔːˈθentɪk/,adj.,正宗的,5,形容词
6,下,Recycle,organic,/ɔːˈɡænɪk/,adj.,有机的,5,形容词
6,下,Recycle,rotten,/ˈrɒtn/,adj.,腐烂的,5,形容词
6,下,Recycle,raw,/rɔː/,adj.,生的,5,形容词
6,下,Recycle,ripe,/raɪp/,adj.,成熟的,5,形容词
6,下,Recycle,sour,/ˈsaʊə(r)/,adj.,酸的,5,形容词
6,下,Recycle,bitter,/ˈbɪtə(r)/,adj.,苦的,5,形容词
6,下,Recycle,salty,/ˈsɔːlti/,adj.,咸的,5,形容词
6,下,Recycle,spicy,/ˈspaɪsi/,adj.,辣的,5,形容词
6,下,Recycle,greasy,/ˈɡriːsi/,adj.,油腻的,5,形容词
6,下,Recycle,crispy,/ˈkrɪspi/,adj.,脆的,5,形容词
6,下,Recycle,tender,/ˈtendə(r)/,adj.,嫩的,5,形容词
6,下,Recycle,juicy,/ˈdʒuːsi/,adj.,多汁的,5,形容词
6,下,Recycle,tasty,/ˈteɪsti/,adj.,好吃的,5,形容词
6,下,Recycle,yummy,/ˈjʌmi/,adj.,好吃的,5,形容词
6,下,Recycle,disgusting,/dɪsˈɡʌstɪŋ/,adj.,令人作呕的,5,形容词
6,下,Recycle,nutritious,/njuˈtrɪʃəs/,adj.,有营养的,5,形容词
6,下,Recycle,grain,/ɡreɪn/,n.,谷物,5,食物
6,下,Recycle,wheat,/wiːt/,n.,小麦,5,食物
6,下,Recycle,oat,/əʊt/,n.,燕麦,5,食物
6,下,Recycle,corn,/kɔːn/,n.,玉米,5,食物
6,下,Recycle,flour,/ˈflaʊə(r)/,n.,面粉,5,食物
6,下,Recycle,butter,/ˈbʌtə(r)/,n.,黄油,5,食物
6,下,Recycle,cheese,/tʃiːz/,n.,奶酪,5,食物
6,下,Recycle,yogurt,/ˈjɒɡət/,n.,酸奶,5,食物
6,下,Recycle,cream,/kriːm/,n.,奶油,5,食物
6,下,Recycle,juice,/dʒuːs/,n.,果汁,5,饮料
6,下,Recycle,coffee,/ˈkɒfi/,n.,咖啡,5,饮料
6,下,Recycle,soda,/ˈsəʊdə/,n.,苏打水,5,饮料
6,下,Recycle,lemonade,/ˌleməˈneɪd/,n.,柠檬水,5,饮料
6,下,Recycle,smoothie,/ˈsmuːði/,n.,冰沙,5,饮料
6,下,Recycle,sugar,/ˈʃʊɡə(r)/,n.,糖,5,食物
6,下,Recycle,salt,/sɔːlt/,n.,盐,5,食物
6,下,Recycle,pepper,/ˈpepə(r)/,n.,胡椒,5,食物
6,下,Recycle,oil,/ɔɪl/,n.,油,5,食物
6,下,Recycle,vinegar,/ˈvɪnɪɡə(r)/,n.,醋,5,食物
6,下,Recycle,sauce,/sɔːs/,n.,酱汁,5,食物
6,下,Recycle,honey,/ˈhʌni/,n.,蜂蜜,5,食物
6,下,Recycle,jam,/dʒæm/,n.,果酱,5,食物
6,下,Recycle,peanut,/ˈpiːnʌt/,n.,花生,5,食物
6,下,Recycle,almond,/ˈɑːmənd/,n.,杏仁,5,食物
6,下,Recycle,walnut,/ˈwɔːlnʌt/,n.,核桃,5,食物
6,下,Recycle,seed,/siːd/,n.,种子,5,自然
6,下,Recycle,root,/ruːt/,n.,根,5,自然
6,下,Recycle,stem,/stem/,n.,茎,5,自然
6,下,Recycle,leaf,/liːf/,n.,叶子,5,自然
6,下,Recycle,branch,/brɑːntʃ/,n.,树枝,5,自然
6,下,Recycle,trunk,/trʌŋk/,n.,树干,5,自然
6,下,Recycle,bark,/bɑːk/,n.,树皮,5,自然
6,下,Recycle,petal,/ˈpetl/,n.,花瓣,5,自然
6,下,Recycle,rose,/rəʊz/,n.,玫瑰,5,自然
6,下,Recycle,lily,/ˈlɪli/,n.,百合,5,自然
6,下,Recycle,tulip,/ˈtjuːlɪp/,n.,郁金香,5,自然
6,下,Recycle,sunflower,/ˈsʌnflaʊə(r)/,n.,向日葵,5,自然
6,下,Recycle,daisy,/ˈdeɪzi/,n.,雏菊,5,自然
6,下,Recycle,orchid,/ˈɔːkɪd/,n.,兰花,5,自然
6,下,Recycle,jasmine,/ˈdʒæzmɪn/,n.,茉莉,5,自然
6,下,Recycle,lotus,/ˈləʊtəs/,n.,荷花,5,自然
6,下,Recycle,weed,/wiːd/,n.,杂草,5,自然
6,下,Recycle,moss,/mɒs/,n.,苔藓,5,自然
6,下,Recycle,fern,/fɜːn/,n.,蕨类植物,5,自然
6,下,Recycle,cactus,/ˈkæktəs/,n.,仙人掌,5,自然
6,下,Recycle,bamboo,/ˌbæmˈbuː/,n.,竹子,5,自然
6,下,Recycle,pine,/paɪn/,n.,松树,5,自然
6,下,Recycle,oak,/əʊk/,n.,橡树,5,自然
6,下,Recycle,maple,/ˈmeɪpl/,n.,枫树,5,自然
6,下,Recycle,willow,/ˈwɪləʊ/,n.,柳树,5,自然
6,下,Recycle,palm,/pɑːm/,n.,棕榈树,5,自然
6,下,Recycle,coconut,/ˈkəʊkənʌt/,n.,椰子,5,水果
6,下,Recycle,mango,/ˈmæŋɡəʊ/,n.,芒果,5,水果
6,下,Recycle,pineapple,/ˈpaɪnæpl/,n.,菠萝,5,水果
6,下,Recycle,papaya,/pəˈpaɪə/,n.,木瓜,5,水果
6,下,Recycle,kiwi,/ˈkiːwiː/,n.,猕猴桃,5,水果
6,下,Recycle,cherry,/ˈtʃeri/,n.,樱桃,5,水果
6,下,Recycle,lemon,/ˈlemən/,n.,柠檬,5,水果
6,下,Recycle,lime,/laɪm/,n.,酸橙,5,水果
6,下,Recycle,grapefruit,/ˈɡreɪpfruːt/,n.,柚子,5,水果
6,下,Recycle,plum,/plʌm/,n.,李子,5,水果
6,下,Recycle,apricot,/ˈeɪprɪkɒt/,n.,杏,5,水果
6,下,Recycle,blueberry,/ˈbluːbəri/,n.,蓝莓,5,水果
6,下,Recycle,raspberry,/ˈrɑːzbəri/,n.,覆盆子,5,水果
6,下,Recycle,melon,/ˈmelən/,n.,瓜,5,水果
6,下,Recycle,cabbage,/ˈkæbɪdʒ/,n.,卷心菜,5,食物
6,下,Recycle,lettuce,/ˈletɪs/,n.,生菜,5,食物
6,下,Recycle,spinach,/ˈspɪnɪtʃ/,n.,菠菜,5,食物
6,下,Recycle,broccoli,/ˈbrɒkəli/,n.,西兰花,5,食物
6,下,Recycle,cauliflower,/ˈkɒliflaʊə(r)/,n.,花椰菜,5,食物
6,下,Recycle,cucumber,/ˈkjuːkʌmbə(r)/,n.,黄瓜,5,食物
6,下,Recycle,pumpkin,/ˈpʌmpkɪn/,n.,南瓜,5,食物
6,下,Recycle,onion,/ˈʌnjən/,n.,洋葱,5,食物
6,下,Recycle,garlic,/ˈɡɑːlɪk/,n.,大蒜,5,食物
6,下,Recycle,ginger,/ˈdʒɪndʒə(r)/,n.,姜,5,食物
6,下,Recycle,chili,/ˈtʃɪli/,n.,辣椒,5,食物
6,下,Recycle,pea,/piː/,n.,豌豆,5,食物
6,下,Recycle,mushroom,/ˈmʌʃruːm/,n.,蘑菇,5,食物
6,下,Recycle,eggplant,/ˈeɡplɑːnt/,n.,茄子,5,食物
6,下,Recycle,celery,/ˈseləri/,n.,芹菜,5,食物
6,下,Recycle,asparagus,/əˈspærəɡəs/,n.,芦笋,5,食物
6,下,Recycle,radish,/ˈrædɪʃ/,n.,萝卜,5,食物
6,下,Recycle,ingredient,/ɪnˈɡriːdiənt/,n.,配料,5,食物
6,下,Recycle,recipe,/ˈresəpi/,n.,食谱,5,食物
6,下,Recycle,meal,/miːl/,n.,一餐,5,食物
6,下,Recycle,snack,/snæk/,n.,零食,5,食物
6,下,Recycle,dessert,/dɪˈzɜːt/,n.,甜点,5,食物
6,下,Recycle,cake,/keɪk/,n.,蛋糕,5,食物
6,下,Recycle,cookie,/ˈkʊki/,n.,饼干,5,食物
6,下,Recycle,biscuit,/ˈbɪskɪt/,n.,饼干,5,食物
6,下,Recycle,pie,/paɪ/,n.,馅饼,5,食物
6,下,Recycle,pudding,/ˈpʊdɪŋ/,n.,布丁,5,食物
6,下,Recycle,chocolate,/ˈtʃɒklət/,n.,巧克力,5,食物
6,下,Recycle,dumpling,/ˈdʌmplɪŋ/,n.,饺子,5,食物
6,下,Recycle,pancake,/ˈpænkeɪk/,n.,薄饼,5,食物
6,下,Recycle,sausage,/ˈsɒsɪdʒ/,n.,香肠,5,食物
6,下,Recycle,bacon,/ˈbeɪkən/,n.,培根,5,食物
6,下,Recycle,ham,/hæm/,n.,火腿,5,食物
6,下,Recycle,steak,/steɪk/,n.,牛排,5,食物
6,下,Recycle,roast,/rəʊst/,n.,烤肉,5,食物
6,下,Recycle,grill,/ɡrɪl/,v.,烧烤,5,动作
6,下,Recycle,fry,/fraɪ/,v.,油炸,5,动作
6,下,Recycle,boil,/bɔɪl/,v.,煮沸,5,动作
6,下,Recycle,steam,/stiːm/,v.,蒸,5,动作
6,下,Recycle,bake,/beɪk/,v.,烘焙,5,动作
6,下,Recycle,stir,/stɜː(r)/,v.,搅拌,5,动作
6,下,Recycle,mix,/mɪks/,v.,混合,5,动作
6,下,Recycle,pour,/pɔː(r)/,v.,倒,5,动作
6,下,Recycle,slice,/slaɪs/,v.,切片,5,动作
6,下,Recycle,peel,/piːl/,v.,削皮,5,动作
6,下,Recycle,squeeze,/skwiːz/,v.,挤压,5,动作
6,下,Recycle,knead,/niːd/,v.,揉,5,动作
6,下,Recycle,spread,/spred/,v.,涂抹,5,动作
6,下,Recycle,serve,/sɜːv/,v.,上菜,5,动作
6,下,Recycle,taste,/teɪst/,v.,品尝,5,动作
6,下,Recycle,chew,/tʃuː/,v.,咀嚼,5,动作
6,下,Recycle,swallow,/ˈswɒləʊ/,v.,吞咽,5,动作
6,下,Recycle,bite,/baɪt/,v.,咬,5,动作
6,下,Recycle,lick,/lɪk/,v.,舔,5,动作
6,下,Recycle,sip,/sɪp/,v.,啜饮,5,动作
6,下,Recycle,spill,/spɪl/,v.,洒出,5,动作
6,下,Recycle,drop,/drɒp/,v.,掉落,5,动作
6,下,Recycle,paragraph,/ˈpærəɡrɑːf/,n.,段落,5,学校
6,下,Recycle,sentence,/ˈsentəns/,n.,句子,5,学校
6,下,Recycle,phrase,/freɪz/,n.,短语,5,学校
6,下,Recycle,grammar,/ˈɡræmə(r)/,n.,语法,5,学校
6,下,Recycle,vocabulary,/vəˈkæbjələri/,n.,词汇,5,学校
6,下,Recycle,pronunciation,/prəˌnʌnsiˈeɪʃn/,n.,发音,5,学校
6,下,Recycle,alphabet,/ˈælfəbet/,n.,字母表,5,学校
6,下,Recycle,definition,/ˌdefɪˈnɪʃn/,n.,定义,5,学校
6,下,Recycle,explanation,/ˌekspləˈneɪʃn/,n.,解释,5,学校
6,下,Recycle,expression,/ɪkˈspreʃn/,n.,表达,5,学校
6,下,Recycle,idiom,/ˈɪdiəm/,n.,习语,5,学校
6,下,Recycle,proverb,/ˈprɒvɜːb/,n.,谚语,5,学校
6,下,Recycle,poem,/ˈpəʊɪm/,n.,诗,5,学校
6,下,Recycle,poetry,/ˈpəʊətri/,n.,诗歌,5,学校
6,下,Recycle,novel,/ˈnɒvl/,n.,小说,5,学校
6,下,Recycle,fiction,/ˈfɪkʃn/,n.,小说,5,学校
6,下,Recycle,biography,/baɪˈɒɡrəfi/,n.,传记,5,学校
6,下,Recycle,magazine,/ˌmæɡəˈziːn/,n.,杂志,5,学校
6,下,Recycle,newspaper,/ˈnjuːzpeɪpə(r)/,n.,报纸,5,学校
6,下,Recycle,headline,/ˈhedlaɪn/,n.,标题,5,学校
6,下,Recycle,advertisement,/ədˈvɜːtɪsmənt/,n.,广告,5,学校
6,下,Recycle,poster,/ˈpəʊstə(r)/,n.,海报,5,学校
6,下,Recycle,banner,/ˈbænə(r)/,n.,横幅,5,学校
6,下,Recycle,symbol,/ˈsɪmbl/,n.,象征,5,学校
6,下,Recycle,brand,/brænd/,n.,品牌,5,常用词
